pot,date,n_lesions,size_lesions,genotype_id,type,rep,row,column,fgcc
922,2021-09-14,32,0.01309672445173866,FLP048,FLIP,2,39,10,0.1659517369155076
923,2021-09-14,37,0.01887334128143513,FLP516,FLIP,2,39,11,0.4349219346019648
924,2021-09-14,1,3.5772455981390294e-4,VVL148,Vavilov,2,39,12,0.01793598370119903
945,2021-09-14,1,4.3059437755377206e-4,VVL130,Vavilov,2,40,9,0.0127456445581189
946,2021-09-14,1,2.6829341986042726e-4,VVL205,Vavilov,2,40,10,0.02314950878812188
947,2021-09-14,38,0.01697206846926949,FLP347,FLIP,2,40,11,0.23974597161153957
948,2021-09-14,0,0,VVL157,Vavilov,2,40,12,0.01918802466870655
877,2021-09-14,10,0.00770104058159763,FLP330,FLIP,2,37,13,0.07027659578732036
878,2021-09-14,29,0.01597839714552453,FLP060,FLIP,2,37,14,0.31394430418597347
879,2021-09-14,1,5.167132530645264e-4,INT031,Introgression,2,37,15,0.15268606475977314
880,2021-09-14,21,0.01092055545907311,FLP221,FLIP,2,37,16,0.01956562432557389
901,2021-09-14,24,0.01337494004322512,FLP047,FLIP,2,38,13,0.06597394706564769
902,2021-09-14,16,0.00724393560255234,FLP355,FLIP,2,38,14,0.3237652075422163
903,2021-09-14,0,0,VVL086,Vavilov,2,38,15,0.00207348583507859
904,2021-09-14,40,0.02666050172428762,FLP087,FLIP,2,38,16,0.15107298552385737
925,2021-09-14,24,0.01452763168581031,FLP321,FLIP,2,39,13,0.14321626283886307
926,2021-09-14,0,0,VVL154,Vavilov,2,39,14,0.00205361216892768
927,2021-09-14,1,2.6829341986042726e-4,VVL196,Vavilov,2,39,15,3.809119345591667e-4
928,2021-09-14,1,0.00157333464618083,VVL078,Vavilov,2,39,16,0.0095294229193628
949,2021-09-14,1,2.6829341986042726e-4,WLD130,Wild cicer,2,40,13,0.08744744334170923
950,2021-09-14,6,0.00341495162272582,FLP162,FLIP,2,40,14,0.01202688029899421
951,2021-09-14,0,0,VVL005,Vavilov,2,40,15,2.550453822700508e-4
952,2021-09-14,28,0.01427921637056942,FLP396,FLIP,2,40,16,0.2084979438669206
881,2021-09-14,21,0.01174531805369379,FLP072,FLIP,2,37,17,0.09034237404435892
882,2021-09-14,2,5.134009886218052e-4,VVL020,Vavilov,2,37,18,0.00706508831664958
883,2021-09-14,3,8.148170529094456e-4,FLP169,FLIP,2,37,19,0.12640976583057428
884,2021-09-14,18,0.00933398050352993,FLP128,FLIP,2,37,20,0.14767458861205124
905,2021-09-14,19,0.01177513976963298,FLP541,FLIP,2,38,17,0.2146289698744773
906,2021-09-14,13,0.00527313218045329,FLP105,FLIP,2,38,18,0.18254293587382817
907,2021-09-14,0,0,VVL206,Vavilov,2,38,19,0.00287836931419057
908,2021-09-14,9,0.00431919591372069,FLP375,FLIP,2,38,20,0.4605125920489572
929,2021-09-14,17,0.008966326132668,FLP562,FLIP,2,39,17,0.6343740480925282
930,2021-09-14,1,2.9810379984491917e-4,VVL071,Vavilov,2,39,18,0.11038165407986288
931,2021-09-14,9,0.00295123119174272,FLP050,FLIP,2,39,19,0.06243643449078516
932,2021-09-14,39,0.02278843111688406,FLP113,FLIP,2,39,20,0.23342283349785745
953,2021-09-14,12,0.00487566414382124,FLP580,FLIP,2,40,17,0.12508485475384673
954,2021-09-14,2,0.00476305125998484,VVL052,Vavilov,2,40,18,0.00522014964230649
955,2021-09-14,2,7.419472351695764e-4,FLP348,FLIP,2,40,19,0.18393740478208392
956,2021-09-14,32,0.01735962148083156,FLP191,FLIP,2,40,20,0.03809781801130031
885,2021-09-14,19,0.00767120917264112,VVL219,Vavilov,2,37,21,0.0797927695959159
886,2021-09-14,3,7.816944084822324e-4,VVL027,Vavilov,2,37,22,0.06802424695688356
887,2021-09-14,18,0.00939360434391101,FLP331,FLIP,2,37,23,0.4987263397794712
888,2021-09-14,27,0.01597509851707754,FLP142,FLIP,2,37,24,0.14651529141991465
909,2021-09-14,28,0.01278536186000791,FLP370,FLIP,2,38,21,0.08333690672616205
910,2021-09-14,10,0.00310690433477773,FLP109,FLIP,2,38,22,0.00699553048512139
911,2021-09-14,1,3.312264442721324e-4,VVL029,Vavilov,2,38,23,0.10329337981937058
912,2021-09-14,25,0.01442826342396412,FLP119,FLIP,2,38,24,0.08833844604080851
933,2021-09-14,3,0.00194761395664981,FLP320,FLIP,2,39,21,0.09650983510652558
934,2021-09-14,41,0.01898263052382691,FLP558,FLIP,2,39,22,0.25667171061673383
935,2021-09-14,34,0.01350080588668772,Genesis090,Cultivar,2,39,23,0.26225621080514044
936,2021-09-14,1,3.643490886993456e-4,VVL207,Vavilov,2,39,24,0.07110466521027507
957,2021-09-14,1,3.643490886993456e-4,FLP157,FLIP,2,40,21,0.2193025936976337
958,2021-09-14,30,0.01323251903838583,FLP149,FLIP,2,40,22,0.48717973974579065
959,2021-09-14,9,0.00372630920364068,FLP482,FLIP,2,40,23,0.207302211620174
960,2021-09-14,6,0.00329239537400273,VVL010,Vavilov,2,40,24,0.06312538825068348
9,2021-09-14,9,0.00468355013644019,FLP050,FLIP,1,1,9,0.02200014842906074
10,2021-09-14,5,0.00190786464758477,FLP051,FLIP,1,1,10,0.03848535450124312
11,2021-09-14,0,0,VVL002,Vavilov,1,1,11,0.05007170186722543
12,2021-09-14,0,0,VVL003,Vavilov,1,1,12,0.07120734581872146
33,2021-09-14,35,0.01469984302739396,FLP067,FLIP,1,2,9,0.1737554631574328
34,2021-09-14,16,0.00717106073292391,FLP068,FLIP,1,2,10,0.031466638072278993
35,2021-09-14,16,0.00936047820832462,FLP069,FLIP,1,2,11,0.08071358279424153
36,2021-09-14,28,0.01287810115717525,FLP070,FLIP,1,2,12,0.10330662893013784
57,2021-09-14,0,0,VVL015,Vavilov,1,3,9,0.01328885809957719
58,2021-09-14,42,0.01741260629382881,FLP084,FLIP,1,3,10,0.41262036890294856
59,2021-09-14,36,0.01348093041069925,FLP085,FLIP,1,3,11,0.17883318485899108
60,2021-09-14,3,0.00118579067049423,FLP086,FLIP,1,3,12,0.03121821724539258
81,2021-09-14,23,0.00970163434045376,FLP100,FLIP,1,4,9,0.04037004050788804
82,2021-09-14,23,0.01000305266371078,FLP101,FLIP,1,4,10,0.03400384278421223
83,2021-09-14,25,0.01105304496891901,FLP102,FLIP,1,4,11,0.04492773461183077
84,2021-09-14,41,0.01791276450875962,FLP103,FLIP,1,4,12,0.22567210369900131
961,2021-09-14,4,0.00176212694249661,FLP274,FLIP,2,41,1,0.7468854967282306
962,2021-09-14,9,0.00408734853331187,FLP152,FLIP,2,41,2,0.1481780548212077
963,2021-09-14,26,0.01566043236820225,FLP138,FLIP,2,41,3,0.05917052868665178
964,2021-09-14,0,0,FLP201,FLIP,2,41,4,0.11352169333170715
985,2021-09-14,0,0,VVL193,Vavilov,2,42,1,0.11834105737330355
986,2021-09-14,22,0.0088470665409409,FLP052,FLIP,2,42,2,0.07666597945483891
987,2021-09-14,11,0.00428938512301459,FLP419,FLIP,2,42,3,0.34787527686096564
988,2021-09-14,0,0,VVL024,Vavilov,2,42,4,0.04952848832576714
1009,2021-09-14,32,0.01488866674396401,FLP059,FLIP,2,43,1,0.3708094875991193
1010,2021-09-14,0,0,VVL118,Vavilov,2,43,2,0.05966405806273279
1011,2021-09-14,0,0,VVL099,Vavilov,2,43,3,0.03412970933650134
1012,2021-09-14,10,0.00712139237372982,FLP242,FLIP,2,43,4,0.3712765187536658
1033,2021-09-14,35,0.02023467001538144,FLP389,FLIP,2,44,1,0.4502246575381678
1034,2021-09-14,12,0.00697896007402072,FLP518,FLIP,2,44,2,0.20659007191643297
1035,2021-09-14,21,0.00742278687510735,FLP295,FLIP,2,44,3,0.0650961934773157
1036,2021-09-14,12,0.00434238110766516,FLP454,FLIP,2,44,4,0.04939268494040257
965,2021-09-14,50,0.03727304238355583,FLP233,FLIP,2,41,5,0.4251970872987847
966,2021-09-14,31,0.01651167007791621,FLP568,FLIP,2,41,6,0.26843692097807437
967,2021-09-14,1,2.1198492433416473e-4,VVL111,Vavilov,2,41,7,0.02367616094112108
968,2021-09-14,38,0.02062883745209053,FLP234,FLIP,2,41,8,0.0592963952389409
989,2021-09-14,46,0.02997607452959634,FLP199,FLIP,2,42,5,0.24845394966333131
990,2021-09-14,5,0.00166606901468882,VVL144,Vavilov,2,42,6,0.03318571019433297
991,2021-09-14,30,0.01655142484959143,FLP448,FLIP,2,42,7,0.15108623463462464
992,2021-09-14,69,0.03633893924736255,FLP377,FLIP,2,42,8,0.2071134117917403
1013,2021-09-14,4,0.00313010180931114,VVL194,Vavilov,2,43,5,0.12247146765500166
1014,2021-09-14,32,0.01351737172683907,FLP068,FLIP,2,43,6,0.02234793758670172
1015,2021-09-14,9,0.00227883879910791,FLP567,FLIP,2,43,7,0.04856461551744785
1016,2021-09-14,25,0.01380555598370174,FLP096,FLIP,2,43,8,0.07856722684994293
1037,2021-09-14,2,0.00159651372036054,VVL153,Vavilov,2,44,5,0.07960065748979041
1038,2021-09-14,47,0.02149994874846032,FLP525,FLIP,2,44,6,0.18793201167841744
1039,2021-09-14,3,6.988881259914893e-4,VVL222,Vavilov,2,44,7,0.06682851471013695
1040,2021-09-14,59,0.03052258165158562,FLP350,FLIP,2,44,8,0.10355173747933244
969,2021-09-14,38,0.03909810686840188,FLP529,FLIP,2,41,9,0.15576317073547286
970,2021-09-14,6,0.00410390878763604,VVL070,Vavilov,2,41,10,0.03992619529718431
971,2021-09-14,19,0.00939360298851695,FLP323,FLIP,2,41,11,0.551971203675459
972,2021-09-14,15,0.00851585365050744,FLP496,FLIP,2,41,12,0.4987495257233139
993,2021-09-14,11,0.00556130247274294,FLP051,FLIP,2,42,9,0.1345049725093795
994,2021-09-14,13,0.00649205473662375,FLP148,FLIP,2,42,10,0.02116876672841421
995,2021-09-14,27,0.01385522701256084,FLP046,FLIP,2,42,11,0.02154305410758974
996,2021-09-14,14,0.0069590778621978,VVL186,Vavilov,2,42,12,0.04638513679623106
1017,2021-09-14,19,0.01186787491849931,FLP131,FLIP,2,43,9,0.08806021471469572
1018,2021-09-14,26,0.01078474432034496,FLP098,FLIP,2,43,10,0.5607354904480117
1019,2021-09-14,0,0,VVL185,Vavilov,2,43,11,0.09331017485622858
1020,2021-09-14,30,0.01272573764997738,FLP251,FLIP,2,43,12,0.3124935265569568
1041,2021-09-14,19,0.01310005207718242,FLP223,FLIP,2,44,9,0.5430247416298564
1042,2021-09-14,20,0.00997656995025442,FLP302,FLIP,2,44,10,0.10151137442117204
1043,2021-09-14,105,0.03332803410712616,FLP395,FLIP,2,44,11,0.37934191493324465
1044,2021-09-14,17,0.00865497122144414,FLP329,FLIP,2,44,12,0.5160892994399855
97,2021-09-14,2,0.00261338896696822,FLP113,FLIP,1,5,1,0.5932189977716791
98,2021-09-14,5,0.00611115911170157,FLP114,FLIP,1,5,2,0.06112146024713309
99,2021-09-14,0,0,FLP115,FLIP,1,5,3,0.18930329464283044
100,2021-09-14,1,5.564604263771823e-4,FLP116,FLIP,1,5,4,0.1891443053136231
121,2021-09-14,7,0.00565737087396458,FLP129,FLIP,1,6,1,0.42328921534829705
122,2021-09-14,0,0,FLP130,FLIP,1,6,2,0.09845082983393144
123,2021-09-14,0,0,VVL032,Vavilov,1,6,3,0.11162707049198678
124,2021-09-14,6,0.00307378735830876,FLP131,FLIP,1,6,4,0.09598980750891004
145,2021-09-14,0,0,VVL039,Vavilov,1,7,1,0.27588623350697494
146,2021-09-14,6,0.00381242992739818,FLP144,FLIP,1,7,2,0.622492908011974
147,2021-09-14,9,0.0054519995943804,FLP145,FLIP,1,7,3,0.276489068046886
148,2021-09-14,1,3.444755020430177e-4,VVL040,Vavilov,1,7,4,0.12721464930968626
169,2021-09-14,5,0.00363688073338991,INT033,Introgression,1,8,1,0.2742300946610655
170,2021-09-14,2,0.00178200668998985,VVL046,Vavilov,1,8,2,0.3661656742751893
171,2021-09-14,4,0.00165613448032952,FLP161,FLIP,1,8,3,0.24916277708938053
172,2021-09-14,19,0.00976457015777243,FLP162,FLIP,1,8,4,0.08783829210934387
973,2021-09-14,9,0.00665767617319206,FLP404,FLIP,2,41,13,0.05509642712571461
974,2021-09-14,21,0.01227197836816499,FLP569,FLIP,2,41,14,0.02409019565259843
975,2021-09-14,18,0.00742610632717829,FLP381,FLIP,2,41,15,0.02159605055065884
976,2021-09-14,4,0.0021529768164282,VVL085,Vavilov,2,41,16,0.4216496378908467
997,2021-09-14,56,0.03213898444284548,FLP584,FLIP,2,42,13,0.6742074996143416
998,2021-09-14,34,0.015133755707010881,FLP064,FLIP,2,42,14,0.44798887009619015
999,2021-09-14,0,0,VVL019,Vavilov,2,42,15,0.0094234300332246
1000,2021-09-14,0,0,VVL031,Vavilov,2,42,16,5.332767083828335e-4
1021,2021-09-14,36,0.02281494923459381,FLP468,FLIP,2,43,13,0.14387540609953503
1022,2021-09-14,28,0.01252368980647651,FLP328,FLIP,2,43,14,0.07710320011015899
1023,2021-09-14,19,0.00847940600924205,FLP519,FLIP,2,43,15,0.2208361782689458
1024,2021-09-14,25,0.01210304343497638,FLP392,FLIP,2,43,16,0.1756037141094677
1045,2021-09-14,0,0,VVL039,Vavilov,2,44,13,0.01468663928552474
1046,2021-09-14,27,0.01077149924658645,FLP286,FLIP,2,44,14,0.15337501851967145
1047,2021-09-14,5,0.00291480030794459,FLP472,FLIP,2,44,15,0.00418671900245901
1048,2021-09-14,14,0.00973809175689352,FLP343,FLIP,2,44,16,0.5025255222919873
977,2021-09-14,3,0.00167932074215019,FLP451,FLIP,2,41,17,0.00159651784745668
978,2021-09-14,6,0.00314996841368732,FLP554,FLIP,2,41,18,0.00351763890871161
979,2021-09-14,9,0.00735325560801886,FLP423,FLIP,2,41,19,0.2297793280368567
980,2021-09-14,4,0.004160222622556,FLP391,FLIP,2,41,20,0.18521263169343416
1001,2021-09-14,0,0,VVL225,Vavilov,2,42,17,0.00656824666287676
1002,2021-09-14,3,7.98255730695839e-4,FLP164,FLIP,2,42,18,0.1215440299012924
1003,2021-09-14,19,0.01481912430522219,FLP376,FLIP,2,42,19,0.43050004388338664
1004,2021-09-14,13,0.00863841914047954,VVL101,Vavilov,2,42,20,0.2551480628784972
1025,2021-09-14,6,0.00419002211840503,FLP489,FLIP,2,43,17,0.4045251622241433
1026,2021-09-14,16,0.00789314423876859,FLP210,FLIP,2,43,18,0.00445170121780452
1027,2021-09-14,3,9.572444239464626e-4,VVL098,Vavilov,2,43,19,0.02690563169064445
1028,2021-09-14,35,0.02143701510795346,FLP248,FLIP,2,43,20,0.04714033610996576
1049,2021-09-14,1,2.6829341986042726e-4,FLP243,FLIP,2,44,17,0.21971331613141923
1050,2021-09-14,22,0.01314972528291699,FLP229,FLIP,2,44,18,0.03068825281470156
1051,2021-09-14,8,0.00462062080853573,FLP238,FLIP,2,44,19,0.29253705346374825
1052,2021-09-14,11,0.00752880151626696,FLP078,FLIP,2,44,20,0.443878333480643
981,2021-09-14,10,0.00461067764900984,FLP303,FLIP,2,41,21,0.21810354917319527
982,2021-09-14,22,0.01276550338794512,FLP167,FLIP,2,41,22,0.2583013512411087
983,2021-09-14,2,3.9747206170384874e-4,FLP115,FLIP,2,41,23,0.04874679079049789
984,2021-09-14,2,0.00196418698445483,FLP379,FLIP,2,41,24,0.5087426675195313
1005,2021-09-14,26,0.01283836265010135,FLP400,FLIP,2,42,21,0.2311208005020433
1006,2021-09-14,13,0.00437881605760726,FLP111,FLIP,2,42,22,0.31872060861757623
1007,2021-09-14,0,0,VVL011,Vavilov,2,42,23,0.02013864836625855
1008,2021-09-14,8,0.006843172428607,FLP145,FLIP,2,42,24,0.26227608447129136
1029,2021-09-14,8,0.00244445115872833,INT033,Introgression,2,43,21,0.13428967445941128
1030,2021-09-14,11,0.00386210259918193,FLP083,FLIP,2,43,22,0.03499090153637424
1031,2021-09-14,2,6.359547730024941e-4,FLP603,FLIP,2,43,23,0.01476613395012839
1032,2021-09-14,0,0,FLP264,FLIP,2,43,24,0.00590579112451299
1053,2021-09-14,0,0,VVL176,Vavilov,2,44,21,3.511014353327972e-4
1054,2021-09-14,13,0.00784346417399581,FLP171,FLIP,2,44,22,0.01071190605534213
1055,2021-09-14,6,0.00391842013059639,VVL084,Vavilov,2,44,23,0.00996333129699107
1056,2021-09-14,1,0.00115929543000374,FLP293,FLIP,2,44,24,0.02868432481115116
1,2021-09-14,27,0.01544513304366024,FLP043,FLIP,1,1,1,0.17498100590340576
2,2021-09-14,3,0.00215960606862492,FLP044,FLIP,1,1,2,0.1023295070110513
3,2021-09-14,46,0.03034706182422356,FLP045,FLIP,1,1,3,0.4524273222032274
4,2021-09-14,3,9.870548039309544e-4,FLP046,FLIP,1,1,4,0.08503941745975693
25,2021-09-14,33,0.01972790300225489,FLP060,FLIP,1,2,1,0.28910884605271575
26,2021-09-14,0,0,VVL008,Vavilov,1,2,2,0.09996785301678446
27,2021-09-14,23,0.00934390251085458,FLP061,FLIP,1,2,3,0.1594662971949263
28,2021-09-14,4,0.00201717582253662,FLP062,FLIP,1,2,4,0.0742380799067357
49,2021-09-14,36,0.02004255986880901,FLP078,FLIP,1,3,1,0.5322532145760615
50,2021-09-14,36,0.01227194616754016,FLP079,FLIP,1,3,2,0.15423621071954435
51,2021-09-14,0,0,VVL013,Vavilov,1,3,3,0.2027643911823822
52,2021-09-14,33,0.01331200644380316,FLP080,FLIP,1,3,4,0.07234676934470714
73,2021-09-14,16,0.0096917140992193,FLP096,FLIP,1,4,1,0.2228566676609553
74,2021-09-14,33,0.01535237698902566,FLP097,FLIP,1,4,2,0.5757334838365674
75,2021-09-14,1,1.8548680879239412e-4,VVL019,Vavilov,1,4,3,0.1241806029439802
76,2021-09-14,37,0.02281162259488193,FLP098,FLIP,1,4,4,0.522279946445995
101,2021-09-14,26,0.01231501993950476,FLP117,FLIP,1,5,5,0.31854505789990983
102,2021-09-14,6,0.0028021840562037,VVL024,Vavilov,1,5,6,0.10943765493769451
103,2021-09-14,0,0,VVL025,Vavilov,1,5,7,0.18327163696602833
104,2021-09-14,36,0.02863465569018552,FLP118,FLIP,1,5,8,0.10041832278287184
125,2021-09-14,46,0.01838970951845356,VVL033,Vavilov,1,6,5,0.1424643758028202
126,2021-09-14,41,0.01792269719483244,FLP132,FLIP,1,6,6,0.1262574010567506
127,2021-09-14,46,0.01743578372514805,FLP133,FLIP,1,6,7,0.20345996949766415
128,2021-09-14,18,0.00816143622110337,FLP134,FLIP,1,6,8,0.07171412430556974
149,2021-09-14,40,0.02319252922715604,FLP146,FLIP,1,7,5,0.10828498230094157
150,2021-09-14,40,0.01702838977931057,FLP147,FLIP,1,7,6,0.17981693133346127
151,2021-09-14,1,0.00131166493376262,VVL041,Vavilov,1,7,7,0.03992619529718431
152,2021-09-14,15,0.00797263098703134,FLP148,FLIP,1,7,8,0.1229517479203154
173,2021-09-14,8,0.0037163633744238,FLP163,FLIP,1,8,5,0.26995725643861923
174,2021-09-14,7,0.00388529358431386,FLP164,FLIP,1,8,6,0.16219561401298505
175,2021-09-14,1,2.3848303987593532e-4,VVL047,Vavilov,1,8,7,0.12686023559666162
176,2021-09-14,60,0.03416610395883589,FLP165,FLIP,1,8,8,0.15521995719401455
105,2021-09-14,22,0.0125965733012588,FLP119,FLIP,1,5,9,0.06397664361748093
106,2021-09-14,2,8.413151684512161e-4,VVL026,Vavilov,1,5,10,0.02594175888232516
107,2021-09-14,3,0.00128847086821859,FLP120,FLIP,1,5,11,0.02613055871075884
108,2021-09-14,3,0.00209335852080163,VVL027,Vavilov,1,5,12,0.01266946217120706
129,2021-09-14,0,0,VVL034,Vavilov,1,6,9,0.04302979949441857
130,2021-09-14,34,0.02216904924845737,FLP135,FLIP,1,6,10,0.22436375401073289
131,2021-09-14,3,0.00168925774083916,FLP136,FLIP,1,6,11,0.03559704835397709
132,2021-09-14,13,0.00720750241870045,FLP109,FLIP,1,6,12,0.01120874770911496
153,2021-09-14,34,0.0196782170230909,FLP149,FLIP,1,7,9,0.4444911048536294
154,2021-09-14,38,0.0183599204960311,FLP150,FLIP,1,7,10,0.3016789398931683
155,2021-09-14,12,0.00509426784692554,FLP151,FLIP,1,7,11,0.024225999037963
156,2021-09-14,21,0.01154989256226655,FLP152,FLIP,1,7,12,0.04682898200693478
177,2021-09-14,34,0.01570677605914819,FLP166,FLIP,1,8,9,0.20315855222770865
178,2021-09-14,0,0,VVL048,Vavilov,1,8,10,0.07271443216849903
179,2021-09-14,43,0.01955234132229687,FLP167,FLIP,1,8,11,0.16398424396656722
180,2021-09-14,2,6.790142107578714e-4,VVL049,Vavilov,1,8,12,0.01516691955083847
1057,2021-09-14,1,4.7696607975187047e-4,VVL054,Vavilov,2,45,1,0.1445908580809679
1058,2021-09-14,0,0,VVL209,Vavilov,2,45,2,0.06372491051290269
1059,2021-09-14,15,0.00801569753028334,FLP445,FLIP,2,45,3,0.1254988894653241
1060,2021-09-14,4,0.00176543731761991,VVL066,Vavilov,2,45,4,0.03836280022664582
1081,2021-09-14,42,0.01839304047076784,FLP091,FLIP,2,46,1,0.2773966321344443
1082,2021-09-14,7,0.0031731518004567,VVL122,Vavilov,2,46,2,0.01523316510467485
1083,2021-09-14,21,0.00867482854348642,FLP401,FLIP,2,46,3,0.01883029867799011
1084,2021-09-14,24,0.01317955258465738,FLP566,FLIP,2,46,4,0.17700149529541526
1105,2021-09-14,46,0.01818436686621669,FLP467,FLIP,2,47,1,0.2984262831998022
1106,2021-09-14,1,8.446305133060301e-4,VVL173,Vavilov,2,47,2,0.04621952291164012
1107,2021-09-14,3,7.68445350711347e-4,VVL213,Vavilov,2,47,3,0.01750869987895439
1108,2021-09-14,15,0.00911868762732997,FLP417,FLIP,2,47,4,0.06674902004553329
1129,2021-09-14,0,0,VVL192,Vavilov,2,48,1,0.12547901579917317
1130,2021-09-14,14,0.00573022545390716,FLP118,FLIP,2,48,2,0.04291055749751309
1131,2021-09-14,0,0,VVL036,Vavilov,2,48,3,0.01371945419951364
1132,2021-09-14,26,0.00981093302944313,FLP093,FLIP,2,48,4,0.07716613338630356
1061,2021-09-14,0,0,VVL184,Vavilov,2,45,5,0.083081861343892
1062,2021-09-14,1,0.00304067128544008,VVL152,Vavilov,2,45,6,0.01043036245153753
1063,2021-09-14,4,0.00388198789141694,FLP502,FLIP,2,45,7,0.33405976660838926
1064,2021-09-14,12,0.00985732978568505,FLP294,FLIP,2,45,8,0.11610858220901768
1085,2021-09-14,2,0.00230865837926899,FLP593,FLIP,2,46,5,0.08371119410533759
1086,2021-09-14,6,0.00507772110535464,INT036,Introgression,2,46,6,0.1378569975335002
1087,2021-09-14,0,0,VVL096,Vavilov,2,46,7,0.04798827919907138
1088,2021-09-14,11,0.00776066167015664,FLP165,FLIP,2,46,8,0.23890134080012576
1109,2021-09-14,9,0.00797928796298782,FLP110,FLIP,2,47,5,0.01548158593156126
1110,2021-09-14,4,0.00447157999810954,FLP601,FLIP,2,47,6,0.12498548642309217
1111,2021-09-14,0,0,VVL228,Vavilov,2,47,7,0.01400099780331824
1112,2021-09-14,4,0.00241464344843432,FLP538,FLIP,2,47,8,0.04295030482981492
1133,2021-09-14,2,0.00135803150192783,VVL048,Vavilov,2,48,5,0.04123123270776094
1134,2021-09-14,1,6.955755329714779e-4,VVL117,Vavilov,2,48,6,0.04216860729454567
1135,2021-09-14,19,0.01322590888475682,FLP523,FLIP,2,48,7,0.13113969837449158
1136,2021-09-14,0,0,VVL177,Vavilov,2,48,8,0.05613979459863755
1065,2021-09-14,31,0.02181463654235235,FLP522,FLIP,2,45,9,0.1745305361373184
1066,2021-09-14,33,0.02036716589139909,FLP415,FLIP,2,45,10,0.3029111071945249
1067,2021-09-14,22,0.01253364458943676,FLP316,FLIP,2,45,11,0.01700523366979793
1068,2021-09-14,68,0.04473228930373399,FLP559,FLIP,2,45,12,0.08449289164060683
1089,2021-09-14,15,0.00583291300356112,FLP470,FLIP,2,46,9,0.16291437827210972
1090,2021-09-14,17,0.00590246143882574,FLP399,FLIP,2,46,10,0.39096138507614514
1091,2021-09-14,3,0.00116923271619784,VVL018,Vavilov,2,46,11,0.09564864290665268
1092,2021-09-14,49,0.03105918878096685,FLP340,FLIP,2,46,12,0.09898410654231428
1113,2021-09-14,6,0.00300423132469431,VVL179,Vavilov,2,47,9,0.0432980939874559
1114,2021-09-14,1,5.465236330490184e-4,FLP556,FLIP,2,47,10,0.0973909009725494
1115,2021-09-14,13,0.0039449076495078304,FLP506,FLIP,2,47,11,0.16279182399751244
1116,2021-09-14,38,0.02935667684836212,FLP190,FLIP,2,47,12,0.2667741575767813
1137,2021-09-14,0,0,FLP307,FLIP,2,48,9,0.02354366983344832
1138,2021-09-14,30,0.01184798872267675,FLP548,FLIP,2,48,10,0.02972438000638228
1139,2021-09-14,14,0.0079825814163425,FLP073,FLIP,2,48,11,0.08325409978386658
1140,2021-09-14,24,0.00846284131911123,VVL033,Vavilov,2,48,12,0.2785426802158137
1069,2021-09-14,0,0,VVL226,Vavilov,2,45,13,0.05090308356787196
1070,2021-09-14,27,0.01517022692373501,FLP364,FLIP,2,45,14,0.534419444186511
1071,2021-09-14,1,2.9810379984491917e-4,FLP283,FLIP,2,45,15,0.07379754697372379
1072,2021-09-14,16,0.00885702046137354,VVL042,Vavilov,2,45,16,0.01087751993993307
1093,2021-09-14,25,0.01243426412912048,FLP335,FLIP,2,46,13,0.053370730448277
1094,2021-09-14,20,0.0094267226346764,FLP456,FLIP,2,46,14,0.6072001219088464
1095,2021-09-14,0,0,VVL017,Vavilov,2,46,15,0.01226205201511335
1096,2021-09-14,4,0.00183499934778263,INT035,Introgression,2,46,16,0.00150046179439393
1117,2021-09-14,25,0.0093637764260882,INT047,Introgression,2,47,13,0.02318925612042371
1118,2021-09-14,38,0.01643879294933216,FLP123,FLIP,2,47,14,0.2666847260791022
1119,2021-09-14,46,0.0165745958736031,FLP510,FLIP,2,47,15,0.09066035270277352
1120,2021-09-14,43,0.01822410668758702,FLP342,FLIP,2,47,16,0.07939860855058946
1141,2021-09-14,18,0.01057939768408299,FLP408,FLIP,2,48,13,0.45419607849065863
1142,2021-09-14,17,0.01122199670065925,FLP483,FLIP,2,48,14,0.19935936971519244
1143,2021-09-14,0,0,VVL156,Vavilov,2,48,15,0.04405329330119059
1144,2021-09-14,9,0.00402109498892706,FLP287,FLIP,2,48,16,0.00640925733366945
1073,2021-09-14,15,0.00949960645804871,FLP460,FLIP,2,45,17,0.17891930407897835
1074,2021-09-14,0,0,FLP089,FLIP,2,45,18,1.589893292073044e-4
1075,2021-09-14,29,0.01713107457711648,FLP349,FLIP,2,45,19,0.02158611371758339
1076,2021-09-14,4,0.00250739514941982,FLP290,FLIP,2,45,20,0.08002794131203503
1097,2021-09-14,8,0.00563749030502811,FLP266,FLIP,2,46,17,0.2191005447584327
1098,2021-09-14,2,0.0015402060462775,FLP421,FLIP,2,46,18,0.08794759727317389
1099,2021-09-14,12,0.00580641230047319,FLP528,FLIP,2,46,19,0.09171696928646372
1100,2021-09-14,23,0.00939359863486786,FLP220,FLIP,2,46,20,0.4453887321081123
1121,2021-09-14,24,0.01213283861822302,FLP606,FLIP,2,47,17,0.3291410342360383
1122,2021-09-14,18,0.00802231331078571,FLP579,FLIP,2,47,18,0.6781192995683796
1123,2021-09-14,21,0.00960227790739,FLP512,FLIP,2,47,19,0.6119830508958328
1124,2021-09-14,18,0.01193412764142816,FLP211,FLIP,2,47,20,0.08124685950262436
1145,2021-09-14,18,0.01745571719510407,FLP182,FLIP,2,48,17,0.5843056585029945
1146,2021-09-14,11,0.00472329443470156,FLP185,FLIP,2,48,18,0.04858780146129059
1147,2021-09-14,8,0.00493860332906987,FLP500,FLIP,2,48,19,0.6723691854953822
